date,symbol_id,exchange_id,open_price,high_price,low_price,close_price,volume,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume
2021-10-24,2,1,3972.19,4172.0,3937.51,4167.12,326576.9601,1323345505.757517,940891,168280.0749,682461302.982081
2021-10-25,2,1,4167.13,4186.57,3961.5,4082.33,350115.8386,1421627004.334803,917969,173779.212,705808722.830333
2021-10-26,2,1,4082.33,4236.0,4067.71,4220.37,347438.6534,1445430078.54488,939963,173328.5306,721155504.756785
2021-10-27,2,1,4220.36,4297.0,4090.21,4131.52,414498.1599,1739912498.469915,1285913,205853.0689,864564656.686144
2021-10-28,2,1,4131.52,4307.0,3909.0,3922.0,704604.25,2874313313.398058,1872190,342946.2522,1399582259.368619
2021-10-29,2,1,3921.99,4295.0,3890.17,4286.02,626378.5055,2587268364.261439,1711575,331721.6797,1370287598.125038
2021-10-30,2,1,4286.01,4460.47,4265.97,4418.89,559231.07691,2440933126.0486555,1799386,299827.57771,1309028738.7546902
2021-10-31,2,1,4418.89,4434.06,4232.2,4322.68,340223.069,1469664811.936835,1035476,164985.5425,712725589.416983
2021-11-01,2,1,4322.68,4399.14,4164.35,4287.21,412856.2893,1764886607.687624,1303438,207029.193,885572414.319753
2021-11-02,2,1,4287.48,4386.58,4146.3,4319.43,417620.7073,1794319887.30236,1134036,208433.9365,895858147.040655
2021-11-03,2,1,4319.43,4599.6,4284.43,4589.89,468184.79301,2083371519.8068273,1657233,245450.7112,1092310373.4304738
2021-11-04,2,1,4589.68,4665.87,4455.0,4603.35,448658.35125,2051737308.012625,1580640,221693.79026,1014198753.1220545
2021-11-05,2,1,4603.35,4606.65,4420.08,4532.32,368218.25695,1663942873.793036,1019675,180789.4819,817221755.717328
2021-11-06,2,1,4532.31,4570.05,4438.8,4474.24,305651.7244,1375503505.227947,893068,152155.8565,684734029.750039
2021-11-07,2,1,4474.24,4530.0,4326.17,4518.0,322154.0973,1429791261.319524,868676,162175.6278,720042764.54545
2021-11-08,2,1,4518.0,4637.98,4502.37,4612.59,243596.5952,1115635571.36518,834745,124167.1925,568809173.880069
2021-11-09,2,1,4612.59,4822.97,4612.0,4807.98,391102.31806,1850800839.6928575,1344244,202324.49531,957541306.1850827
2021-11-10,2,1,4807.98,4838.28,4713.89,4732.33,311267.57998,1489567265.6696913,995668,147968.47588,708147066.5785882
2021-11-11,2,1,4732.33,4868.0,4461.93,4628.78,553596.99163,2600175501.1604886,1492374,270065.18221,1268630239.571584
2021-11-12,2,1,4628.68,4779.0,4576.47,4719.0,303688.9765,1425610198.742417,909164,157894.3577,741000169.592689
2021-11-13,2,1,4719.0,4809.71,4507.85,4665.46,461580.0415,2146130116.871767,1206412,233963.1159,1088185088.951037
2021-11-14,2,1,4665.47,4707.6,4584.08,4644.28,220720.6611,1026142451.546252,731125,118424.284,550635027.19302
2021-11-15,2,1,4644.27,4696.05,4514.12,4626.5,245309.0674,1126786539.405778,623491,122672.4061,563409641.23753
2021-11-16,2,1,4626.5,4772.01,4540.0,4563.78,375421.6601,1752738875.791921,1061676,193844.8631,905084671.525607
2021-11-17,2,1,4563.77,4563.77,4103.0,4209.76,735857.063,3163788841.066021,1741259,354749.4963,1525045237.187241
2021-11-18,2,1,4209.59,4299.91,4063.48,4287.8,472852.1842,1980248927.711231,1146593,230168.3863,964335338.194658
2021-11-19,2,1,4288.07,4344.81,3956.44,3996.9,576945.1837,2387588164.850108,1319866,271503.5573,1123646212.609458
2021-11-20,2,1,3996.9,4308.97,3973.01,4294.76,420045.0897,1740904041.283998,984517,220791.4006,915311333.172286
2021-11-21,2,1,4294.75,4435.88,4199.86,4412.17,365584.578,1577172914.216076,888090,184875.7626,797947406.834007
2021-11-22,2,1,4412.17,4451.0,4242.41,4258.31,340206.3203,1479842945.950397,836925,163875.6246,712849742.985788
2021-11-23,2,1,4259.7,4320.0,4022.74,4085.97,518501.3338,2167112891.865733,1162581,252693.2206,1055865143.426048
2021-11-24,2,1,4086.28,4385.59,4059.62,4339.44,502811.7902,2125825553.222323,1098270,257182.2577,1087600936.697824
2021-11-25,2,1,4339.45,4373.94,4167.65,4269.36,448727.0306,1913428104.737214,990018,224088.2362,955466127.579108
2021-11-26,2,1,4270.1,4550.0,4248.27,4524.85,445868.2434,1962939107.447745,1123629,231824.3193,1020486293.959096
2021-11-27,2,1,4524.48,4551.0,3913.0,4041.2,720245.1612,2994490664.021844,1654553,348872.8661,1449711434.447617
2021-11-28,2,1,4041.2,4183.66,4028.34,4095.29,275326.5202,1133169071.35039,723831,136157.3482,560538419.133488
2021-11-29,2,1,4095.29,4298.51,3964.0,4294.78,346471.3551,1421535999.752079,842343,174386.8187,716242629.180937
2021-11-30,2,1,4294.77,4458.92,4276.89,4444.53,406881.2284,1772611136.392454,947503,197615.3669,861297710.051238
2021-12-01,2,1,4444.54,4753.0,4346.36,4630.26,743024.4662,3391424543.472383,1808789,382798.4648,1747000994.593408
2021-12-02,2,1,4630.25,4778.75,4523.99,4582.95,508198.3105,2382156066.737272,1367302,246310.7878,1154670707.221559
2021-12-03,2,1,4582.95,4634.83,4433.0,4511.21,451861.9545,2047468326.802657,1062149,226209.1863,1025021244.456828
2021-12-04,2,1,4511.35,4654.88,4032.5,4215.73,677974.8659,2972156867.637412,1516700,333149.3796,1461878585.380166
2021-12-05,2,1,4215.01,4238.59,3503.68,4117.25,1111773.1451,4370074804.513231,2264288,530635.0464,2087295412.430941
2021-12-06,2,1,4117.25,4248.19,4031.39,4196.44,536325.4413,2224220852.279197,1088546,267574.1867,1110245049.715657
2021-12-07,2,1,4196.44,4376.15,3921.0,4347.59,726742.9638,2991267298.82173,1447061,359456.3673,1481368763.448508
2021-12-08,2,1,4347.57,4425.0,4255.92,4306.4,420749.751,1830621575.426944,986492,209138.1349,910268147.820948
2021-12-09,2,1,4306.4,4450.49,4222.95,4436.91,429403.9351,1868281437.565388,991178,218029.7487,949111222.931751
2021-12-10,2,1,4436.91,4488.0,4076.16,4105.64,462173.711,1970732612.694487,1038790,220095.1564,939705730.525763
2021-12-11,2,1,4105.64,4231.08,3887.37,3897.94,563236.5671,2287155262.156313,1098758,275875.2948,1121490841.658745
2021-12-12,2,1,3898.31,4097.08,3828.22,4089.37,427853.4343,1711893271.974861,831899,219400.0965,877920201.044637
2021-12-13,2,1,4089.68,4173.63,3986.25,4130.0,260535.5157,1061361793.041272,591319,132750.983,540996287.574902
2021-12-14,2,1,4130.0,4142.75,3671.45,3781.93,533467.2307,2068534029.551105,1144882,254674.9584,987547550.403958
2021-12-15,2,1,3781.92,3882.74,3685.0,3858.99,395145.7462,1499985094.813692,915721,201941.9271,767055531.293764
2021-12-16,2,1,3858.99,4092.22,3643.73,4019.08,542068.0573,2102151850.114585,1238234,279106.549,1083422761.69731
2021-12-17,2,1,4019.54,4113.43,3942.11,3958.11,368780.031,1489983161.888796,848885,183514.6827,741663724.896475
2021-12-18,2,1,3959.11,3994.1,3700.0,3875.42,463370.9225,1789265513.242975,1052871,229084.7318,885680674.009295
2021-12-19,2,1,3875.43,3996.93,3767.01,3959.93,339593.2543,1326617546.276588,740899,169241.7877,661219380.083755
2021-12-20,2,1,3959.93,4032.43,3884.0,3924.14,306006.323,1208752533.595065,688078,155815.0605,615474823.433924
2021-12-21,2,1,3924.14,3983.37,3753.0,3944.73,366916.4771,1416566980.691001,844070,174604.9108,674073059.621831
2021-12-22,2,1,3944.72,4063.0,3913.21,4014.15,340826.3553,1364232642.488108,799127,166855.9599,668028914.558137
2021-12-23,2,1,4014.41,4074.87,3933.4,3979.51,303191.8076,1215914916.525937,675826,145269.3136,582537202.288927
2021-12-24,2,1,3979.51,4150.0,3893.23,4111.41,380207.8166,1525274496.506047,911905,194409.2359,780346994.886132
2021-12-25,2,1,4111.41,4134.84,4017.17,4046.36,230833.1661,943702137.854923,593513,108806.8975,444971527.996165
2021-12-26,2,1,4046.35,4137.91,4018.62,4094.83,208126.8805,846912042.129082,515115,100652.6926,409702072.869234
2021-12-27,2,1,4094.36,4105.0,4000.0,4063.56,189309.255,767315615.268866,496076,88120.2395,357288552.818294
2021-12-28,2,1,4063.57,4127.46,4031.0,4037.23,222225.3761,905682624.776776,557367,105491.2656,430072907.835348
2021-12-29,2,1,4037.22,4037.23,3759.36,3792.75,358064.7163,1393962041.501678,846780,163464.6181,636073474.341983
2021-12-30,2,1,3792.75,3827.78,3604.2,3630.19,302753.6375,1136202240.431213,719559,138893.5886,521509292.190415
2021-12-31,2,1,3630.18,3769.1,3585.0,3709.27,249263.7305,921537785.386881,583361,125440.9911,463883545.332373
2022-01-01,2,1,3709.27,3815.0,3622.29,3676.23,268014.2942,1001765030.138141,617370,131438.1771,491454123.810568
2022-01-02,2,1,3676.22,3776.45,3673.46,3765.54,154143.8968,574718328.452744,408666,76937.9798,286855413.588924
2022-01-03,2,1,3765.54,3857.44,3717.3,3828.27,154791.4263,585374957.73046,450610,81170.5053,307056603.74279
2022-01-04,2,1,3828.11,3853.09,3680.0,3765.89,236245.8586,892944105.552994,594541,114525.6299,433084435.776656
2022-01-05,2,1,3765.89,3900.73,3713.11,3785.11,288258.5549,1098182607.925726,676651,147451.4285,561958201.762099
2022-01-06,2,1,3785.1,3848.0,3415.0,3540.63,397942.0363,1464819255.093511,962670,183641.1134,676663293.71856
2022-01-07,2,1,3539.82,3550.43,3300.0,3406.81,496745.7413,1698727637.365026,1006279,250536.4828,856938730.300548
2022-01-08,2,1,3406.81,3416.76,3064.42,3199.24,669631.7262,2149562773.329257,1307591,329420.1321,1057683053.114078
2022-01-09,2,1,3198.68,3250.0,3000.0,3080.95,400692.1061,1252795163.486269,814600,192818.0544,602863815.601238
2022-01-10,2,1,3080.98,3211.72,3057.35,3151.97,275874.1643,864505480.881738,591523,140931.0384,441833198.219928
2022-01-11,2,1,3151.97,3185.0,2928.83,3082.68,529818.3866,1616550523.097201,935157,259668.2416,792807641.846424
2022-01-12,2,1,3082.87,3263.54,3051.8,3239.72,362446.7087,1145852583.62298,668961,184190.5779,582792200.298909
2022-01-13,2,1,3239.73,3411.43,3206.2,3371.26,370465.8015,1226038697.472902,737196,193929.257,641836657.478435
2022-01-14,2,1,3371.6,3410.0,3233.43,3240.61,336234.8799,1116293607.687924,666486,160295.7388,532448245.942649
2022-01-15,2,1,3240.61,3342.79,3188.0,3307.42,285326.3505,931347172.762881,572125,138986.6442,453872875.293877
2022-01-16,2,1,3307.42,3371.64,3261.0,3326.04,203100.3778,675484534.656949,444485,97533.1176,324387118.029709
2022-01-17,2,1,3326.51,3393.6,3269.62,3346.88,210782.2277,701885138.83374,495317,105304.5398,350817972.668298
2022-01-18,2,1,3346.89,3357.57,3141.1,3209.67,284063.6548,922568646.923763,646419,138706.976,450497992.462888
2022-01-19,2,1,3209.68,3243.87,3082.0,3159.85,299134.2728,943140782.389924,579484,147919.8085,466359496.762586
2022-01-20,2,1,3159.85,3174.87,3000.0,3084.02,332996.5703,1035249881.473593,647383,166361.989,517513738.789529
2022-01-21,2,1,3084.02,3273.37,2987.15,3001.48,357596.7062,1124982397.810134,718946,178166.9919,561491222.664943
2022-01-22,2,1,3001.48,3034.12,2403.0,2568.15,1022021.70024,2828122722.883165,1723216,492708.32186,1364832200.329052
2022-01-23,2,1,2567.47,2626.0,2300.0,2412.18,1081357.54893,2652383041.9991856,1994513,527287.46361,1293783666.72144
2022-01-24,2,1,2412.18,2556.78,2370.8,2539.01,580497.7613,1431696375.615066,1053655,300885.431,742655338.314519
2022-01-25,2,1,2539.0,2539.75,2159.0,2439.29,1123134.70389,2592832133.2002006,1848889,556098.73488,1284560488.6860812
2022-01-26,2,1,2439.56,2506.55,2348.96,2458.83,510152.954,1237051148.4309,946366,261026.4288,633004042.497613
2022-01-27,2,1,2459.04,2722.0,2402.03,2462.99,806441.62289,2058599145.3419724,1384921,405477.92029,1034936471.4965833
2022-01-28,2,1,2463.0,2521.0,2316.43,2424.25,599481.7159,1448742950.458556,1029204,308517.357,745718418.79699
2022-01-29,2,1,2424.02,2558.98,2357.88,2544.99,485149.8065,1183543182.408244,884305,243890.0215,595442818.157094
2022-01-30,2,1,2544.99,2636.66,2520.01,2601.43,376666.8246,966725225.782995,656017,196742.3966,504979471.310492
2022-01-31,2,1,2601.43,2640.0,2542.5,2601.68,290770.0859,755039834.565121,564478,147074.1889,381845687.596601
2022-02-01,2,1,2601.67,2706.77,2476.07,2686.94,444584.851,1154488527.579429,814997,226655.5532,589826074.939442
2022-02-02,2,1,2686.94,2813.0,2673.52,2787.23,390034.27362,1075341490.803359,790343,199367.04362,549663013.504231
2022-02-03,2,1,2787.48,2810.88,2612.72,2680.67,447852.1228,1215958780.122614,819863,225815.1234,613110822.300808
2022-02-04,2,1,2680.25,2726.64,2576.05,2695.46,405043.3931,1068724165.621823,726013,207767.1368,548363711.879621
2022-02-05,2,1,2695.21,2995.0,2671.4,2994.99,664002.9328,1889746043.715049,1235215,338287.3535,962701411.483769
2022-02-06,2,1,2994.99,3060.47,2958.01,3012.65,356803.3071,1073972573.348673,730502,184328.5685,554943551.863471
2022-02-07,2,1,3012.64,3074.56,2950.21,3054.99,249394.5966,749957614.968609,522276,125512.0274,377549134.733216
2022-02-08,2,1,3055.0,3186.0,2991.8,3139.77,455070.2529,1410603197.756882,898923,236657.1049,733764574.033925
2022-02-09,2,1,3139.77,3232.87,3025.21,3116.69,514773.5837,1602652876.881495,910882,258325.7281,804657758.050287
2022-02-10,2,1,3116.69,3269.7,3055.0,3243.94,370267.8913,1171445663.964222,738015,200069.2719,633521333.368431
2022-02-11,2,1,3243.6,3283.66,3056.74,3072.49,578212.8383,1839815885.635639,1039160,294389.9508,937496491.538538
2022-02-12,2,1,3072.36,3138.62,2879.0,2927.54,462025.8751,1404238408.517842,912879,225347.5191,685621003.996612
2022-02-13,2,1,2927.54,2985.98,2858.3,2918.88,336250.3131,981432045.703354,608416,165039.9186,481542585.224781
2022-02-14,2,1,2918.58,2954.4,2836.7,2871.13,242751.3547,705260941.483037,444540,120559.5578,350481622.861807
2022-02-15,2,1,2871.14,2964.97,2829.01,2929.75,381778.238,1107566192.889658,607853,194221.8781,563663360.651539
2022-02-16,2,1,2929.75,3196.19,2912.06,3183.52,448971.754,1381094746.210811,795924,237944.8724,732387823.956892
2022-02-17,2,1,3183.53,3186.77,3044.03,3122.3,319997.6244,999219896.168787,633447,155323.1493,485323462.455795
2022-02-18,2,1,3122.31,3160.0,2851.55,2891.87,488693.2624,1467352492.887897,840552,233828.0428,702011907.690017
2022-02-19,2,1,2891.88,2943.97,2750.0,2779.48,502977.4069,1428246802.953186,742459,249635.4651,708728873.886389
2022-02-20,2,1,2779.3,2830.96,2694.45,2763.63,293838.0025,812399991.55453,474447,141892.3022,392252672.874323
2022-02-21,2,1,2763.63,2764.64,2576.0,2621.99,386384.904,1023095361.857724,615990,179982.3854,476410884.46124
2022-02-22,2,1,2621.99,2759.51,2558.0,2568.02,761838.9858,2030019705.147237,1116485,375450.9358,1001341576.758087
2022-02-23,2,1,2568.03,2665.74,2500.0,2636.29,692639.4942,1787436157.608267,1047915,350929.3036,905871370.400486
2022-02-24,2,1,2636.28,2753.55,2575.83,2579.71,504470.1412,1347740672.085344,839481,248657.1745,664765649.80641
2022-02-25,2,1,2579.7,2740.0,2300.0,2596.2,1395732.7753,3417715584.187025,1774038,707050.4189,1732942191.413947
2022-02-26,2,1,2596.26,2834.97,2571.72,2768.49,679394.1762,1818778014.603611,1102014,360732.9676,966041209.409697
2022-02-27,2,1,2768.05,2878.0,2727.5,2779.47,418485.2529,1169315477.8095,781683,216251.6942,604354686.841964
2022-02-28,2,1,2779.47,2836.33,2557.98,2616.79,650198.7785,1757950720.803781,1149184,318022.3875,860366198.543408
2022-03-01,2,1,2616.79,2951.6,2568.62,2920.95,733794.4488,2004492152.838274,1203874,382192.1865,1045287838.386042
2022-03-02,2,1,2920.83,3037.94,2854.09,2976.33,673901.6976,1983738648.091627,1237486,336703.7636,991272629.435511
2022-03-03,2,1,2976.33,3043.91,2914.21,2947.3,614623.7461,1828572588.461256,1050193,307323.4319,914601548.810062
2022-03-04,2,1,2947.31,2970.97,2785.0,2833.99,446192.2353,1282099960.458349,770738,215583.3099,619536616.122407
2022-03-05,2,1,2834.0,2836.17,2573.0,2622.1,556178.7588,1499282207.482794,934846,272794.9911,735559329.811336
2022-03-06,2,1,2622.11,2685.12,2589.38,2665.15,268730.3036,709708518.862464,531829,132344.5447,349622255.232099
2022-03-07,2,1,2665.16,2676.29,2535.0,2551.29,336487.9099,881200532.285509,528787,158089.6763,414180880.675667
2022-03-08,2,1,2551.3,2649.0,2445.0,2491.12,620171.6787,1575658962.135642,870430,311464.4996,791626717.895083
2022-03-09,2,1,2491.12,2624.0,2480.15,2575.97,561659.7421,1438848034.008704,812094,282902.6371,724775308.206749
2022-03-10,2,1,2575.98,2775.85,2567.7,2726.98,562771.7403,1524779168.022153,840331,296746.7595,803535349.967805
2022-03-11,2,1,2726.98,2733.25,2550.27,2606.7,559029.9377,1460470256.475736,740676,264792.3285,691745592.300447
2022-03-12,2,1,2606.69,2676.78,2522.57,2556.86,494583.6568,1281060913.835518,684407,248108.1042,642646386.107198
2022-03-13,2,1,2556.86,2616.79,2553.39,2568.8,219236.5711,567134036.896676,327122,114440.8384,296103645.660044
2022-03-14,2,1,2568.8,2603.32,2493.0,2515.65,316942.1601,811775081.557994,444352,148692.8964,381067370.582154
2022-03-15,2,1,2515.66,2609.6,2498.67,2589.41,386630.1912,991479973.091494,609122,201825.4663,517653965.184892
2022-03-16,2,1,2589.42,2669.0,2507.0,2617.73,461202.3014,1189436494.535537,686797,235635.1425,608109166.511669
2022-03-17,2,1,2617.74,2788.0,2603.38,2773.81,666224.7217,1792497068.36131,1055171,338488.8388,911512672.569373
2022-03-18,2,1,2773.8,2836.0,2746.42,2811.92,379312.541,1058301299.033757,597885,192019.3212,535967207.351335
2022-03-19,2,1,2811.91,2984.0,2765.59,2938.92,556535.7966,1590887965.76135,794774,295262.3263,844515701.627299
2022-03-20,2,1,2938.84,2987.7,2890.86,2950.84,325971.5398,961244629.511118,556406,167607.0765,494412072.827475
2022-03-21,2,1,2950.85,2964.17,2817.21,2861.38,377608.8214,1089196046.052685,651827,187345.6127,540409984.019528
2022-03-22,2,1,2861.39,2960.57,2829.81,2890.03,450223.9073,1305282353.585495,690648,231550.1453,671432670.696185
2022-03-23,2,1,2890.03,3052.85,2886.43,2969.64,564868.9839,1692559175.066055,920670,295987.2868,886799022.425233
2022-03-24,2,1,2969.64,3045.2,2920.65,3036.0,453962.7298,1350911495.416662,813052,226895.0474,675451952.823776
2022-03-25,2,1,3035.99,3129.11,2999.11,3110.76,577171.5239,1768485489.446136,853822,298092.171,913674092.595102
2022-03-26,2,1,3110.75,3193.28,3076.0,3102.14,489099.5572,1532535177.917052,745999,245720.4973,770253604.029141
2022-03-27,2,1,3102.13,3153.2,3084.9,3145.0,207134.847,646551585.682247,403089,103598.4935,323415530.754146
2022-03-28,2,1,3145.01,3299.37,3126.02,3295.65,335467.4145,1072163952.322084,645675,181361.8562,579807710.285812
2022-03-29,2,1,3295.65,3431.15,3275.01,3332.92,527237.1133,1766636914.051384,964079,270854.1957,907605017.55763
2022-03-30,2,1,3332.91,3481.87,3329.68,3400.51,465899.8226,1590016971.388558,884317,231156.957,789137059.001019
2022-03-31,2,1,3400.51,3446.9,3331.84,3385.79,356082.5231,1206555998.567904,675015,181916.4148,616519459.519428
2022-04-01,2,1,3385.8,3444.83,3261.35,3281.51,455091.2395,1526047563.602515,770564,216602.7505,726452427.308718
2022-04-02,2,1,3281.51,3481.29,3210.68,3455.21,532169.2392,1780259682.532936,883079,268660.5014,899094037.962393
2022-04-03,2,1,3455.2,3532.2,3433.14,3443.77,499893.29,1740311567.806437,763785,245277.9443,854137231.658219
2022-04-04,2,1,3443.77,3580.34,3412.11,3521.91,381581.7683,1334671716.892238,619758,194051.9378,678865118.435445
2022-04-05,2,1,3521.9,3547.0,3405.97,3519.5,449984.1586,1564866359.686716,810677,227537.1061,791274569.736388
2022-04-06,2,1,3519.5,3555.0,3400.0,3406.99,397782.7437,1383264215.874245,674184,191093.8907,665052981.216132
2022-04-07,2,1,3407.0,3407.5,3162.39,3168.51,736273.1047,2411228209.986985,1098773,348042.4629,1140287731.802044
2022-04-08,2,1,3168.52,3268.98,3143.15,3227.19,458179.3272,1470465124.58207,706382,233162.8713,748511375.248145
2022-04-09,2,1,3227.2,3314.02,3173.52,3192.39,502422.5048,1634901495.645322,810752,250684.5444,816205996.871715
2022-04-10,2,1,3192.39,3268.4,3181.28,3258.57,212444.2566,683630508.159035,386154,112210.7428,361094272.724255
2022-04-11,2,1,3258.57,3307.22,3193.0,3203.04,232303.2326,756032282.614135,439811,110649.5741,360491570.066002
2022-04-12,2,1,3203.04,3213.63,2950.0,2979.74,693394.2912,2127486125.62208,969832,330445.6021,1013511043.007334
2022-04-13,2,1,2979.75,3085.0,2950.0,3027.66,579522.9505,1750871209.720005,742214,295005.6558,891311086.89011
2022-04-14,2,1,3027.65,3128.97,2996.86,3118.28,419101.494,1285303924.978813,623328,215591.5489,661284289.125812
2022-04-15,2,1,3118.28,3145.0,2976.3,3021.98,408382.5572,1249759777.271426,540399,195917.4896,599778999.052393
2022-04-16,2,1,3021.98,3060.92,2993.13,3040.56,249626.2981,755644733.734266,388136,127112.3808,384893733.163731
2022-04-17,2,1,3040.57,3086.1,3010.03,3059.3,176352.4165,536234354.297344,298000,91002.4595,276791716.298392
